COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
ADIN,2025-01-17,1650.0,1700.0,1650.0,1695.45,275.0,110.0,186500.0,186500.0
ADIN,2024-11-21,1650.0,1650.0,1650.0,1650.0,0.0,13.0,21450.0,21450.0
ADIN,2024-11-18,1650.0,1650.0,1650.0,1650.0,0.0,190.0,313500.0,313500.0
ADIN,2024-11-15,1650.0,1650.0,1650.0,1650.0,0.0,100.0,165000.0,165000.0
ADIN,2024-10-21,1650.0,1650.0,1650.0,1650.0,-294.0,208.0,343200.0,343200.0
ADIN,2024-10-18,1700.0,1700.0,1700.0,1700.0,0.0,2.0,3400.0,3400.0
ADIN,2024-10-10,1700.0,1700.0,1700.0,1700.0,-286.0,200.0,340000.0,340000.0
ADIN,2024-10-09,1750.0,1750.0,1750.0,1750.0,-278.0,16.0,28000.0,28000.0
ADIN,2024-10-02,1800.0,1800.0,1800.0,1800.0,0.0,100.0,180000.0,180000.0
ADIN,2024-09-24,1800.0,1800.0,1800.0,1800.0,0.0,16.0,28800.0,28800.0
ADIN,2024-09-23,1800.0,1800.0,1800.0,1800.0,169.0,94.0,169200.0,169200.0
ADIN,2024-09-20,1770.0,1770.0,1770.0,1770.0,412.0,135.0,238950.0,238950.0
ADIN,2024-09-19,1700.0,1700.0,1700.0,1700.0,328.0,200.0,340000.0,340000.0
ADIN,2024-09-18,1646.0,1646.0,1646.0,1646.0,0.0,10.0,16460.0,16460.0
ADIN,2024-09-17,1646.0,1646.0,1646.0,1646.0,0.0,265.0,436190.0,436190.0
ADIN,2024-09-13,1646.0,1646.0,1646.0,1646.0,288.0,120.0,197520.0,197520.0
ADIN,2024-08-26,1600.0,1600.0,1600.0,1600.0,-62.0,150.0,240000.0,240000.0
ADIN,2024-08-23,1610.0,1610.0,1610.0,1610.0,-237.0,83.0,133630.0,133630.0
ADIN,2024-08-14,1649.0,1649.0,1649.0,1649.0,957.0,15.0,24735.0,24735.0
ADIN,2024-08-13,1505.0,1505.0,1505.0,1505.0,33.0,100.0,150500.0,150500.0
ADIN,2024-08-07,1500.0,1500.0,1500.0,1500.0,0.0,200.0,300000.0,300000.0
ADIN,2024-07-30,1500.0,1500.0,1500.0,1500.0,0.0,240.0,360000.0,360000.0
ADIN,2024-07-29,1500.0,1500.0,1500.0,1500.0,0.0,600.0,900000.0,900000.0
ADIN,2024-07-12,1500.0,1500.0,1500.0,1500.0,0.0,368.0,552000.0,552000.0
ADIN,2024-07-10,1500.0,1500.0,1500.0,1500.0,-625.0,600.0,900000.0,900000.0
ADIN,2024-06-27,1600.0,1600.0,1600.0,1600.0,-533.0,200.0,320000.0,320000.0
ADIN,2024-05-29,1690.0,1690.0,1690.0,1690.0,12.0,50.0,84500.0,84500.0
ADIN,2024-05-17,1688.0,1688.0,1688.0,1688.0,-53.0,76.0,128288.0,128288.0
ADIN,2024-05-14,1697.0,1697.0,1697.0,1697.0,4142.0,50.0,84850.0,84850.0
ADIN,2024-02-05,1200.0,1200.0,1200.0,1200.0,0.0,153.0,183600.0,183600.0
ADIN,2024-01-31,1200.0,1200.0,1200.0,1200.0,2000.0,295.0,354000.0,354000.0
ADIN,2023-12-19,1000.0,1000.0,1000.0,1000.0,0.0,100.0,100000.0,100000.0
ADIN,2023-11-29,1000.0,1000.0,1000.0,1000.0,0.0,600.0,600000.0,600000.0
ADIN,2023-11-13,1000.0,1000.0,1000.0,1000.0,0.0,260.0,260000.0,260000.0
ADIN,2023-11-09,1000.0,1000.0,1000.0,1000.0,0.0,200.0,200000.0,200000.0
ADIN,2023-10-05,1000.0,1000.0,1000.0,1000.0,1561.0,100.0,100000.0,100000.0
ADIN,2023-07-11,86500.0,86500.0,86500.0,86500.0,176.0,70.0,60550.0,60550.0
ADIN,2023-07-06,85000.0,85000.0,85000.0,85000.0,1773.0,100.0,85000.0,85000.0
ADIN,2023-02-14,72200.0,72200.0,72200.0,72200.0,-1405.0,505.0,364610.0,364610.0
ADIN,2023-01-20,84000.0,84000.0,84000.0,84000.0,0.0,95.0,79800.0,79800.0
ADIN,2022-12-23,84000.0,84000.0,84000.0,84000.0,294.0,120.0,100800.0,100800.0
ADIN,2022-12-16,81600.0,81600.0,81600.0,81600.0,12.0,400.0,326400.0,326400.0
ADIN,2022-11-23,81500.0,81500.0,81500.0,81500.0,0.0,200.0,163000.0,163000.0
ADIN,2022-07-22,81500.0,81500.0,81500.0,81500.0,124.0,10.0,8150.0,8150.0
ADIN,2022-05-31,80500.0,80500.0,80500.0,80500.0,294.0,50.0,40250.0,40250.0
ADIN,2022-05-12,78200.0,78200.0,78200.0,78200.0,289.0,10.0,7820.0,7820.0
ADIN,2022-03-18,76000.0,76000.0,76000.0,76000.0,120.0,550.0,418000.0,418000.0
ADIN,2022-03-16,75100.0,75100.0,75100.0,75100.0,13.0,1.1,826100.0,826100.0
ADIN,2022-03-07,75000.0,75000.0,75000.0,75000.0,0.0,100.0,75000.0,75000.0
ADIN,2022-02-24,75000.0,75000.0,75000.0,75000.0,246.0,120.0,90000.0,90000.0
ADIN,2022-02-21,73200.0,73200.0,73200.0,73200.0,295.0,30.0,21960.0,21960.0
ADIN,2022-01-17,71100.0,71100.0,71100.0,71100.0,99.0,30.0,21330.0,21330.0
ADIN,2022-01-13,70400.0,70400.0,70400.0,70400.0,57.0,25.0,17600.0,17600.0
ADIN,2021-11-17,70000.0,70000.0,70000.0,70000.0,0.0,50.0,35000.0,35000.0
ADIN,2021-10-27,70000.0,70000.0,70000.0,70000.0,0.0,61.0,42700.0,42700.0
ADIN,2021-10-22,70000.0,70000.0,70000.0,70000.0,0.0,30.0,21000.0,21000.0
ADIN,2021-09-27,70000.0,70000.0,70000.0,70000.0,279.0,61.0,42700.0,42700.0
ADIN,2021-09-21,68100.0,68100.0,68100.0,68100.0,445.0,50.0,34050.0,34050.0
ADIN,2021-07-27,65200.0,65200.0,65200.0,65200.0,-136.0,50.0,32600.0,32600.0
ADIN,2021-06-30,66100.0,66100.0,66100.0,66100.0,442.0,50.0,33050.0,33050.0
ADIN,2021-05-14,63300.0,63300.0,63300.0,63300.0,-1560.0,100.0,63300.0,63300.0
ADIN,2021-05-05,75000.0,75000.0,75000.0,75000.0,0.0,50.0,37500.0,37500.0
ADIN,2021-04-28,75000.0,75000.0,75000.0,75000.0,0.0,120.0,90000.0,90000.0
ADIN,2021-04-23,75000.0,75000.0,75000.0,75000.0,0.0,50.0,37500.0,37500.0
ADIN,2021-03-25,75000.0,75000.0,75000.0,75000.0,0.0,450.0,337500.0,337500.0
ADIN,2021-03-12,75000.0,75000.0,75000.0,75000.0,0.0,50.0,37500.0,37500.0
ADIN,2021-03-01,75000.0,75000.0,75000.0,75000.0,260.0,170.0,127500.0,127500.0
ADIN,2021-02-23,73100.0,73100.0,73100.0,73100.0,428.0,168.0,122808.0,122808.0
ADIN,2021-02-16,70100.0,70100.0,70100.0,70100.0,159.0,50.0,35050.0,35050.0
ADIN,2021-01-21,69000.0,69000.0,69000.0,69000.0,0.0,129.0,89010.0,89010.0
ADIN,2021-01-20,69000.0,69000.0,69000.0,69000.0,0.0,129.0,89010.0,89010.0
ADIN,2021-01-18,69000.0,69000.0,69000.0,69000.0,162.0,40.0,27600.0,27600.0
ADIN,2021-01-05,67900.0,67900.0,67900.0,67900.0,0.0,22.0,14938.0,14938.0
ADIN,2020-12-14,67900.0,67900.0,67900.0,67900.0,-300.0,25.0,16975.0,16975.0
ADIN,2020-11-26,70000.0,70000.0,70000.0,70000.0,0.0,70.0,49000.0,49000.0
ADIN,2020-11-24,70000.0,70000.0,70000.0,70000.0,14.0,360.0,252000.0,252000.0
ADIN,2020-11-23,69900.0,69900.0,69900.0,69900.0,-14.0,200.0,139800.0,139800.0
ADIN,2020-11-18,70000.0,70000.0,70000.0,70000.0,0.0,340.0,238000.0,238000.0
ADIN,2020-11-16,70000.0,70000.0,70000.0,70000.0,0.0,300.0,210000.0,210000.0
ADIN,2020-11-13,70000.0,70000.0,70000.0,70000.0,511.0,185.0,129500.0,129500.0
ADIN,2020-11-12,66600.0,66600.0,66600.0,66600.0,777.0,15.0,9990.0,9990.0
ADIN,2020-08-05,61800.0,61800.0,61800.0,61800.0,0.0,2.4,1483.2,1483200.0
ADIN,2020-07-30,61800.0,61800.0,61800.0,61800.0,0.0,200.0,123600.0,123600.0
ADIN,2020-07-06,61800.0,61800.0,61800.0,61800.0,0.0,100.0,61800.0,61800.0
ADIN,2020-07-02,61800.0,61800.0,61800.0,61800.0,0.0,150.0,92700.0,92700.0
ADIN,2020-06-30,61800.0,61800.0,61800.0,61800.0,300.0,1.0,618000.0,618000.0
ADIN,2020-06-29,60000.0,60000.0,60000.0,60000.0,-909.0,300.0,180000.0,180000.0
ADIN,2019-09-19,66000.0,66000.0,66000.0,66000.0,-280.0,300.0,198000.0,198000.0
ADIN,2019-09-03,67900.0,67900.0,67900.0,67900.0,288.0,115.0,78085.0,78085.0
ADIN,2019-08-27,66000.0,66000.0,66000.0,66000.0,645.0,2.94,1940.4,1940400.0
ADIN,2019-08-14,62000.0,62000.0,62000.0,62000.0,0.0,100.0,62000.0,62000.0
ADIN,2019-08-08,62000.0,62000.0,62000.0,62000.0,-869.0,1.504,932480.0,932480.0
ADIN,2019-06-21,67900.0,67900.0,67900.0,67900.0,-300.0,400.0,271600.0,271600.0
ADIN,2019-05-29,70000.0,70000.0,70000.0,70000.0,802.0,885.0,619500.0,619500.0
ADIN,2019-04-19,64800.0,64800.0,64800.0,64800.0,0.0,20.0,12960.0,12960.0
ADIN,2019-04-17,64800.0,64800.0,64800.0,64800.0,-622.0,150.0,97200.0,97200.0
ADIN,2019-03-22,69100.0,69100.0,69100.0,69100.0,0.0,100.0,69100.0,69100.0
ADIN,2019-03-04,69100.0,69100.0,69100.0,69100.0,470.0,380.0,262580.0,262580.0
ADIN,2019-02-14,66000.0,66000.0,66000.0,66000.0,0.0,1.0,660000.0,660000.0
ADIN,2018-12-26,66000.0,66000.0,66000.0,66000.0,0.0,50.0,33000.0,33000.0
ADIN,2018-12-18,66000.0,66000.0,66000.0,66000.0,-571.0,400.0,264000.0,264000.0
ADIN,2018-11-29,70000.0,70000.0,70000.0,70000.0,0.0,80.0,56000.0,56000.0
ADIN,2018-11-28,70000.0,70000.0,70000.0,70000.0,1327.0,270.0,189000.0,189000.0
ADIN,2018-11-01,61800.0,61800.0,61800.0,61800.0,1036.0,360.0,222480.0,222480.0
ADIN,2018-09-24,56000.0,56000.0,56000.0,56000.0,0.0,15.0,8400.0,8400.0
ADIN,2018-09-20,56000.0,56000.0,56000.0,56000.0,54.0,500.0,280000.0,280000.0
ADIN,2018-09-17,55700.0,55700.0,55700.0,55700.0,-296.0,360.0,200520.0,200520.0
ADIN,2018-08-23,57400.0,57400.0,57400.0,57400.0,287.0,500.0,287000.0,287000.0
ADIN,2018-08-16,55800.0,55800.0,55800.0,55800.0,0.0,320.0,178560.0,178560.0
ADIN,2018-07-25,55800.0,55800.0,55800.0,55800.0,1388.0,105.0,58590.0,58590.0
ADIN,2018-03-07,49000.0,49000.0,49000.0,49000.0,0.0,50.0,24500.0,24500.0
ADIN,2018-02-14,49000.0,49000.0,49000.0,49000.0,0.0,200.0,98000.0,98000.0
ADIN,2018-01-29,49000.0,49000.0,49000.0,49000.0,-541.0,110.0,53900.0,53900.0
ADIN,2018-01-04,51800.0,51800.0,51800.0,51800.0,-300.0,350.0,181300.0,181300.0
ADIN,2017-11-24,53400.0,53400.0,53400.0,53400.0,-111.0,200.0,106800.0,106800.0
ADIN,2017-11-21,54000.0,54000.0,54000.0,54000.0,-182.0,120.0,64800.0,64800.0
ADIN,2017-11-20,55000.0,55000.0,55000.0,55000.0,0.0,350.0,192500.0,192500.0
ADIN,2017-11-16,55000.0,55000.0,55000.0,55000.0,-283.0,10.0,5500.0,5500.0
ADIN,2017-11-07,56600.0,56600.0,56600.0,56600.0,291.0,600.0,339600.0,339600.0
ADIN,2017-11-02,55000.0,55000.0,55000.0,55000.0,0.0,30.0,16500.0,16500.0
ADIN,2017-10-27,55000.0,55000.0,55000.0,55000.0,-1654.0,500.0,275000.0,275000.0
ADIN,2017-09-07,65900.0,65900.0,65900.0,65900.0,-309.0,100.0,65900.0,65900.0
ADIN,2017-04-27,68000.0,68000.0,68000.0,68000.0,0.0,1.288,875840.0,875840.0
ADIN,2017-04-25,68000.0,68000.0,68000.0,68000.0,625.0,18.308,12449.44,12449440.0
ADIN,2017-04-19,64000.0,64000.0,64000.0,64000.0,649.0,666.0,426240.0,426240.0
ADIN,2017-04-07,60100.0,60100.0,60100.0,60100.0,-609.0,10.0,6010.0,6010.0
ADIN,2017-04-04,64000.0,64000.0,64000.0,64000.0,16.0,1.0,640000.0,640000.0
ADIN,2017-03-29,63900.0,63900.0,63900.0,63900.0,-871.0,127.0,81153.0,81153.0
ADIN,2017-03-27,70000.0,70000.0,70000.0,70000.0,955.0,5.0,3500.0,3500.0
ADIN,2017-03-23,63900.0,63900.0,63900.0,63900.0,-274.0,5.0,3195.0,3195.0
ADIN,2017-03-13,65700.0,65700.0,65700.0,65700.0,-1000.0,15.0,9855.0,9855.0
ADIN,2017-03-07,73000.0,73000.0,73000.0,73000.0,542.0,155.0,113150.0,113150.0
ADIN,2017-03-06,73000.0,73000.0,63000.0,69250.0,95.0,40.0,27700.0,27700.0
ADIN,2017-03-01,68600.0,68600.0,68600.0,68600.0,-297.0,490.0,336140.0,336140.0
ADIN,2017-02-28,70700.0,70700.0,70700.0,70700.0,0.0,30.0,21210.0,21210.0
ADIN,2017-02-24,70700.0,70700.0,70700.0,70700.0,-288.0,20.0,14140.0,14140.0
ADIN,2017-02-17,72800.0,72800.0,72800.0,72800.0,-293.0,30.0,21840.0,21840.0
ADIN,2017-02-16,75000.0,75000.0,75000.0,75000.0,260.0,60.0,45000.0,45000.0
ADIN,2017-02-15,73100.0,73100.0,73100.0,73100.0,0.0,40.0,29240.0,29240.0
ADIN,2017-01-03,73100.0,73100.0,73100.0,73100.0,992.0,40.0,29240.0,29240.0
ADIN,2016-12-29,66500.0,66500.0,66500.0,66500.0,992.0,50.0,33250.0,33250.0
ADIN,2016-12-26,60500.0,60500.0,60500.0,60500.0,0.0,1.599,967395.0,967395.0
ADIN,2016-12-21,60500.0,60500.0,60500.0,60500.0,1000.0,8.428,5098.94,5098940.0
ADIN,2016-12-15,55000.0,55000.0,55000.0,55000.0,0.0,672.0,369600.0,369600.0
ADIN,2016-12-14,55000.0,55000.0,55000.0,55000.0,-833.0,40.0,22000.0,7986550.0
ADIN,2016-11-18,60000.0,60000.0,60000.0,60000.0,909.0,100.0,60000.0,60000.0
ADIN,2016-11-15,55000.0,55000.0,55000.0,55000.0,0.0,90.0,49500.0,49500.0
ADIN,2016-11-14,55000.0,55000.0,55000.0,55000.0,1000.0,100.0,55000.0,55000.0
ADIN,2016-11-09,50000.0,50000.0,50000.0,50000.0,0.0,200.0,100000.0,100000.0
ADIN,2016-11-02,50000.0,50000.0,50000.0,50000.0,101.0,200.0,100000.0,100000.0
ADIN,2016-11-01,49500.0,49500.0,49500.0,49500.0,291.0,199.0,98505.0,98505.0
ADIN,2016-10-31,48100.0,48100.0,48100.0,48100.0,322.0,160.0,76960.0,76960.0
ADIN,2016-10-26,46600.0,46600.0,46600.0,46600.0,287.0,5.0,2330.0,2330.0
ADIN,2016-10-21,45300.0,45300.0,45300.0,45300.0,995.0,1.5,679500.0,679500.0
ADIN,2016-10-19,41200.0,41200.0,41200.0,41200.0,300.0,356.0,146672.0,146672.0
ADIN,2016-10-06,40000.0,40000.0,40000.0,40000.0,390.0,196.0,78400.0,78400.0
ADIN,2016-10-05,38500.0,38500.0,38500.0,38500.0,0.0,1.258,484330.0,484330.0
ADIN,2016-09-06,38500.0,38500.0,38500.0,38500.0,0.0,25.0,9625.0,9625.0
ADIN,2016-09-01,38500.0,38500.0,38500.0,38500.0,1000.0,20.0,7700.0,7700.0
ADIN,2016-08-25,35000.0,35000.0,35000.0,35000.0,938.0,35.0,12250.0,12250.0
ADIN,2016-08-23,32000.0,32000.0,32000.0,32000.0,-288.0,20.0,6400.0,6400.0
ADIN,2016-08-15,33000.0,33000.0,32900.0,32949.0,15.0,226.0,74464.0,74464.0
ADIN,2016-08-10,32900.0,32900.0,32900.0,32900.0,613.0,100.0,32900.0,32900.0
ADIN,2016-08-08,31000.0,31000.0,31000.0,31000.0,104.0,80.0,24800.0,24800.0
ADIN,2016-08-05,31000.0,31000.0,30600.0,30680.0,303.0,500.0,153400.0,153400.0
ADIN,2016-06-23,30000.0,30000.0,28000.0,29778.0,-74.0,180.0,53600.0,53600.0
ADIN,2016-06-03,30000.0,30000.0,30000.0,30000.0,0.0,100.0,30000.0,30000.0
ADIN,2016-06-01,30000.0,30000.0,30000.0,30000.0,-33.0,350.0,105000.0,105000.0
ADIN,2016-05-31,30100.0,30100.0,30100.0,30100.0,33.0,110.0,33110.0,33110.0
ADIN,2016-05-23,30000.0,30000.0,30000.0,30000.0,33.0,1.157,347100.0,347100.0
ADIN,2016-05-18,29900.0,29900.0,29900.0,29900.0,-33.0,200.0,59800.0,59800.0
ADIN,2016-05-05,30000.0,30000.0,30000.0,30000.0,33.0,70.0,21000.0,21000.0
ADIN,2016-05-03,29900.0,29900.0,29900.0,29900.0,-33.0,500.0,149500.0,149500.0
ADIN,2016-04-05,30000.0,30000.0,30000.0,30000.0,0.0,750.0,225000.0,225000.0
ADIN,2016-04-01,30000.0,30000.0,30000.0,30000.0,-769.0,1.15,345000.0,345000.0
ADIN,2016-03-31,32500.0,32500.0,32500.0,32500.0,-299.0,1.115,362375.0,362375.0
ADIN,2016-03-22,33500.0,33500.0,33500.0,33500.0,-89.0,30.0,10050.0,10050.0
ADIN,2016-03-15,33800.0,33800.0,33800.0,33800.0,-29.0,30.0,10140.0,10140.0
ADIN,2016-03-11,33900.0,33900.0,33900.0,33900.0,-29.0,41.0,13899.0,13899.0
ADIN,2016-03-09,34000.0,34000.0,34000.0,34000.0,932.0,90.0,30600.0,30600.0
ADIN,2016-03-04,31100.0,31100.0,31100.0,31100.0,-986.0,50.0,15550.0,15550.0
ADIN,2016-01-05,34500.0,34500.0,34500.0,34500.0,0.0,50.0,17250.0,17250.0
ADIN,2015-12-24,34500.0,34500.0,34500.0,34500.0,0.0,10.0,3450.0,3450.0
ADIN,2015-11-25,34500.0,34500.0,34500.0,34500.0,1897.0,60.0,20700.0,20700.0
ADIN,2015-11-19,29000.0,29000.0,29000.0,29000.0,0.0,54.0,15660.0,15660.0
ADIN,2015-11-10,29000.0,29000.0,29000.0,29000.0,0.0,200.0,58000.0,58000.0
ADIN,2015-11-05,29000.0,29000.0,29000.0,29000.0,741.0,100.0,29000.0,29000.0
ADIN,2015-11-04,27000.0,27000.0,27000.0,27000.0,-970.0,1.167,315090.0,315090.0
ADIN,2015-10-30,29900.0,29900.0,29900.0,29900.0,0.0,50.0,14950.0,14950.0
ADIN,2015-10-28,29900.0,29900.0,29900.0,29900.0,-33.0,330.0,98670.0,98670.0
ADIN,2015-10-22,30000.0,30000.0,30000.0,30000.0,0.0,446.0,133800.0,133800.0
ADIN,2015-10-05,30000.0,30000.0,30000.0,30000.0,1321.0,100.0,30000.0,30000.0
ADIN,2015-08-18,26500.0,26500.0,26500.0,26500.0,600.0,1.467,388755.0,388755.0
ADIN,2015-06-25,25000.0,25000.0,25000.0,25000.0,-1935.0,576.0,144000.0,144000.0
ADIN,2015-04-14,31000.0,31000.0,31000.0,31000.0,-1733.0,100.0,31000.0,31000.0
ADIN,2015-03-25,37500.0,37500.0,37500.0,37500.0,218.0,5.0,1875.0,1875.0
ADIN,2015-02-13,36700.0,36700.0,36700.0,36700.0,0.0,50.0,18350.0,18350.0
ADIN,2015-02-03,36700.0,36700.0,36700.0,36700.0,0.0,396.0,145332.0,145332.0
ADIN,2015-02-02,36700.0,36700.0,36700.0,36700.0,0.0,575.0,211025.0,211025.0
ADIN,2015-01-26,36700.0,36700.0,36700.0,36700.0,280.0,25.0,9175.0,9175.0
ALK,2025-01-17,31099.0,31099.0,30400.0,30799.74,271.0,722.0,22237.409,22237409.0
ALK,2025-01-16,30200.0,30500.0,29601.0,29987.45,238.0,863.0,25879.169,25879169.0
ALK,2025-01-15,29700.0,29700.0,29190.0,29289.05,189.0,821.0,24046.309,24046309.0
ALK,2025-01-14,29200.0,29200.0,28700.0,28744.9,51.0,788.0,22650.98,22650980.0
ALK,2025-01-13,28600.0,28600.0,28557.0,28598.78,1.0,733.0,20962.906,20962906.0
ALK,2025-01-10,28600.0,29000.0,28550.0,28596.28,40.0,1.318,37689.897,44814897.0
ALK,2025-01-09,28513.0,28999.0,28400.0,28481.61,49.0,764.0,21759.95,21759950.0
ALK,2025-01-08,28400.0,28400.0,28300.0,28342.55,18.0,47.0,1332.1,1332100.0
ALK,2025-01-03,28300.0,28300.0,28285.0,28291.11,2.0,329.0,9307.775,9307775.0
ALK,2025-01-02,28300.0,28300.0,28250.0,28286.0,13.0,361.0,10211.245,10211245.0
ALK,2024-12-30,28250.0,28250.0,28250.0,28250.0,-16.0,180.0,5085.0,5085000.0
ALK,2024-12-27,28299.0,28300.0,28290.0,28295.92,-3.0,523.0,14798.767,14798767.0
ALK,2024-12-26,28299.0,28311.0,28200.0,28303.56,0.0,650.0,18397.312,18397312.0
ALK,2024-12-25,28310.0,28500.0,28300.0,28303.43,8.0,582.0,16472.599,16472599.0
ALK,2024-12-24,28350.0,28350.0,28200.0,28280.9,-11.0,460.0,13009.214,13009214.0
ALK,2024-12-23,28300.0,28360.0,28050.0,28312.51,-19.0,203.0,5747.44,5747440.0
ALK,2024-12-20,28350.0,28520.0,28349.0,28366.49,9.0,683.0,19374.315,19374315.0
ALK,2024-12-19,28250.0,29000.0,28250.0,28342.11,36.0,503.0,14256.081,14256081.0
ALK,2024-12-18,28251.0,28251.0,28200.0,28241.78,-1.0,484.0,13669.02,13669020.0
ALK,2024-12-17,28250.0,28250.0,28230.0,28244.91,11.0,369.0,10422.37,10422370.0
ALK,2024-12-16,28250.0,28250.0,28198.0,28213.17,37.0,580.0,16363.637,16363637.0
ALK,2024-12-13,28150.0,28200.0,28100.0,28110.06,29.0,300.0,8433.017,8433017.0
ALK,2024-12-12,28001.0,28100.0,27950.0,28030.17,60.0,822.0,23040.796,23040796.0
ALK,2024-12-11,27979.0,27980.0,27800.0,27863.62,2.0,629.0,17526.215,17526215.0
ALK,2024-12-10,27850.0,27992.0,27800.0,27859.13,-47.0,103.0,2869.49,2869490.0
ALK,2024-12-06,27994.0,28200.0,27500.0,27991.95,482.0,205.0,5738.35,5738350.0
ALK,2024-12-05,27499.0,27499.0,26200.0,26704.83,460.0,358.0,9560.33,9560330.0
ALK,2024-12-04,25900.0,25900.0,25402.0,25529.34,45.0,242.0,6178.1,6178100.0
ALK,2024-12-03,25550.0,25550.0,25379.0,25415.78,14.0,258.0,6557.272,6557272.0
ALK,2024-12-02,25400.0,25499.0,25300.0,25379.05,20.0,286.0,7258.407,7258407.0
ALK,2024-11-29,25300.0,25370.0,25300.0,25327.56,32.0,465.0,11777.315,11777315.0
ALK,2024-11-28,25290.0,25290.0,25215.0,25247.73,11.0,306.0,7725.805,7725805.0
ALK,2024-11-27,25244.0,25250.0,25200.0,25219.04,6.0,193.0,4867.275,4867275.0
ALK,2024-11-26,25205.0,25205.0,25200.0,25202.82,-6.0,333.0,8392.54,8392540.0
ALK,2024-11-25,25200.0,25300.0,25150.0,25218.05,18.0,577.0,14550.816,14550816.0
ALK,2024-11-22,25100.0,25200.0,25100.0,25172.12,-10.0,286.0,7199.226,7199226.0
ALK,2024-11-21,25190.0,25200.0,25190.0,25198.46,15.0,209.0,5266.479,5266479.0
ALK,2024-11-20,25198.0,25300.0,25000.0,25159.51,45.0,552.0,13888.05,13888050.0
ALK,2024-11-19,25100.0,25170.0,25000.0,25047.25,41.0,364.0,9117.198,9117198.0
ALK,2024-11-18,25000.0,25000.0,24899.0,24943.9,265.0,344.0,8580.703,8580703.0
ALK,2024-11-15,24350.0,24350.0,24030.0,24300.32,129.0,132.0,3207.642,7629322.0
ALK,2024-11-14,24000.0,24000.0,23950.0,23991.57,29.0,408.0,9788.559,13733409.0
ALK,2024-11-13,24000.0,24000.0,23889.0,23922.38,54.0,175.0,4186.417,8110017.0
ALK,2024-11-12,23820.0,23821.0,23700.0,23793.41,154.0,485.0,11539.805,15449805.0
ALK,2024-11-11,23889.0,23889.0,23200.0,23432.42,103.0,88.0,2062.053,2062053.0
ALK,2024-11-08,23299.0,23400.0,23010.0,23193.84,85.0,64.0,1484.406,1484406.0
ALK,2024-11-07,23000.0,23000.0,22990.0,22997.62,228.0,130.0,2989.691,2989691.0
ALK,2024-11-06,22500.0,22502.0,22301.0,22484.06,83.0,187.0,4204.519,4204519.0
ALK,2024-11-05,22300.0,22300.0,22298.0,22299.74,3.0,3.434,76577.3,76577300.0
ALK,2024-11-04,22300.0,22300.0,22250.0,22293.98,-10.0,408.0,9095.944,9095944.0
ALK,2024-11-01,22300.0,22351.0,22300.0,22316.35,11.0,712.0,15889.243,26615543.0
ALK,2024-10-31,22250.0,22310.0,22250.0,22291.33,19.0,218.0,4859.51,4859510.0
ALK,2024-10-30,22250.0,22250.0,22250.0,22250.0,-1.0,86.0,1913.5,1913500.0
ALK,2024-10-29,22200.0,22260.0,22200.0,22252.0,-7.0,125.0,2781.5,2781500.0
ALK,2024-10-28,22300.0,22350.0,22250.0,22266.81,18.0,111.0,2471.616,2471616.0
ALK,2024-10-25,22200.0,22251.0,22200.0,22225.74,-8.0,339.0,7534.525,7534525.0
ALK,2024-10-24,22250.0,22251.0,22200.0,22243.51,-20.0,359.0,7985.42,7985420.0
ALK,2024-10-22,22250.0,22500.0,22200.0,22288.64,6.0,78.0,1738.514,1738514.0
ALK,2024-10-21,22250.0,22300.0,22200.0,22274.43,9.0,298.0,6637.78,6637780.0
ALK,2024-10-18,22250.0,22300.0,22249.0,22254.15,4.0,222.0,4940.421,4940421.0
ALK,2024-10-17,22250.0,22296.0,22160.0,22246.02,47.0,317.0,7051.987,7051987.0
ALK,2024-10-16,22295.0,22295.0,22100.0,22140.92,-45.0,74.0,1638.428,1638428.0
ALK,2024-10-15,22101.0,22300.0,22100.0,22240.91,-27.0,92.0,2046.164,2046164.0
ALK,2024-10-14,22300.0,22350.0,22300.0,22301.63,-21.0,195.0,4348.818,4348818.0
ALK,2024-10-10,22350.0,22400.0,22300.0,22347.5,27.0,177.0,3955.508,3955508.0
ALK,2024-10-09,22300.0,22300.0,22250.0,22286.23,15.0,61.0,1359.46,1359460.0
ALK,2024-10-08,22300.0,22300.0,22155.0,22251.97,21.0,77.0,1713.402,1713402.0
ALK,2024-10-07,22150.0,22250.0,22150.0,22204.41,-17.0,78.0,1731.944,1731944.0
ALK,2024-10-04,22201.0,22250.0,22201.0,22242.51,-12.0,72.0,1601.461,1601461.0
ALK,2024-10-03,22250.0,22300.0,22250.0,22269.75,-12.0,119.0,2650.1,2650100.0
ALK,2024-10-02,22300.0,22350.0,22250.0,22296.09,1.0,225.0,5016.62,5016620.0
ALK,2024-10-01,22250.0,22300.0,22250.0,22294.28,-3.0,128.0,2853.668,2853668.0
ALK,2024-09-30,22300.0,22303.0,22300.0,22300.96,0.0,253.0,5642.142,5642142.0
ALK,2024-09-27,22300.0,22301.0,22300.0,22300.39,4.0,77.0,1717.13,1717130.0
ALK,2024-09-26,22300.0,22300.0,22250.0,22291.8,12.0,61.0,1359.8,1359800.0
ALK,2024-09-25,22222.0,22300.0,22222.0,22264.43,-15.0,37.0,823784.0,823784.0
